iter	Logloss
2928	0.2949510174
2929	0.294949793
2930	0.2949486991
2931	0.2949471223
2932	0.2949459349
2933	0.2949438713
2934	0.294942539
2935	0.2949411595
2936	0.294940122
2937	0.2949393095
2938	0.2949382597
2939	0.2949375633
2940	0.2949365515
2941	0.2949352675
2942	0.294934229
2943	0.2949330159
2944	0.2949321777
2945	0.2949309646
2946	0.2949299415
2947	0.2949287202
2948	0.2949276807
2949	0.2949271496
2950	0.2949262888
2951	0.2949252832
2952	0.2949245724
2953	0.2949237219
2954	0.2949222458
2955	0.2949214302
2956	0.2949201668
2957	0.2949186363
2958	0.2949171448
2959	0.2949153986
2960	0.2949144577
2961	0.2949132507
2962	0.2949121876
2963	0.2949113371
2964	0.294910201
2965	0.2949087547
2966	0.294908011
2967	0.2949069355
2968	0.2949060922
2969	0.2949053752
2970	0.294904383
2971	0.2949037656
2972	0.294902497
2973	0.2949012891
2974	0.2948995624
2975	0.2948983195
2976	0.2948976847
2977	0.2948966071
2978	0.2948955707
2979	0.2948940114
2980	0.2948933448
2981	0.2948919683
2982	0.2948909247
2983	0.2948896787
2984	0.2948883249
2985	0.2948870933
2986	0.2948862407
2987	0.2948852464
2988	0.2948841083
2989	0.2948835587
2990	0.2948827113
2991	0.2948811387
2992	0.2948794109
2993	0.2948779914
2994	0.2948772302
2995	0.2948763211
2996	0.2948753371
2997	0.2948740634
2998	0.2948733176
2999	0.2948720131
